,country,variable,percentile,year,value,age,pop
1481,ZW,anninc992i,p0p100,2001,5010.9,992,i
1482,KM,anninc992i,p0p100,2001,1144144.6,992,i
1483,RW,anninc992i,p0p100,2001,619256.6,992,i
1484,NG,anninc992i,p0p100,2001,892088.6,992,i
1485,TZ,anninc992i,p0p100,2001,2550114.5,992,i
1486,UG,anninc992i,p0p100,2001,3705993.8,992,i
1487,MR,anninc992i,p0p100,2001,69143.1,992,i
1488,SC,agdpro992i,p0p100,2001,243775.9,992,i
1489,MU,agdpro992i,p0p100,2001,337404.2,992,i
1490,DZ,agdpro992i,p0p100,2001,678482.1,992,i
1491,TN,agdpro992i,p0p100,2001,11283.3,992,i
1492,BW,agdpro992i,p0p100,2001,109768.4,992,i
1493,LY,agdpro992i,p0p100,2001,20425.2,992,i
1494,ZA,agdpro992i,p0p100,2001,119733.2,992,i
1495,GA,agdpro992i,p0p100,2001,10377882.0,992,i
1496,EG,agdpro992i,p0p100,2001,64843.1,992,i
1497,MA,agdpro992i,p0p100,2001,34328.9,992,i
1498,ST,agdpro992i,p0p100,2001,64376.9,992,i
1499,GH,agdpro992i,p0p100,2001,12374.6,992,i
1500,ZM,agdpro992i,p0p100,2001,24312.5,992,i
1501,GQ,agdpro992i,p0p100,2001,9551679.0,992,i
1502,KE,agdpro992i,p0p100,2001,297009.0,992,i
1503,AO,agdpro992i,p0p100,2001,1670864.3,992,i
1504,CM,agdpro992i,p0p100,2001,1524697.3,992,i
1505,ZW,agdpro992i,p0p100,2001,5315.0,992,i
1506,KM,agdpro992i,p0p100,2001,1243410.5,992,i
1507,RW,agdpro992i,p0p100,2001,658654.4,992,i
1508,NG,agdpro992i,p0p100,2001,961498.0,992,i
1509,TZ,agdpro992i,p0p100,2001,3148444.5,992,i
1510,UG,agdpro992i,p0p100,2001,4071176.5,992,i
1511,MR,agdpro992i,p0p100,2001,74694.4,992,i
1512,SC,npopul999i,p0p100,2001,82414.0,999,i
1513,MU,npopul999i,p0p100,2001,1193917.0,999,i
1514,DZ,npopul999i,p0p100,2001,31451514.0,999,i
1515,TN,npopul999i,p0p100,2001,9793903.0,999,i
1516,BW,npopul999i,p0p100,2001,1674678.0,999,i
1517,LY,npopul999i,p0p100,2001,5443248.0,999,i
1518,ZA,npopul999i,p0p100,2001,44552396.0,999,i
1519,GA,npopul999i,p0p100,2001,1258003.0,999,i
1520,EG,npopul999i,p0p100,2001,70152664.0,999,i
1521,MA,npopul999i,p0p100,2001,29126330.0,999,i
1522,ST,npopul999i,p0p100,2001,144755.0,999,i
1523,GH,npopul999i,p0p100,2001,19756928.0,999,i
1524,ZM,npopul999i,p0p100,2001,10692193.0,999,i
1525,GQ,npopul999i,p0p100,2001,631666.0,999,i
1526,KE,npopul999i,p0p100,2001,32848564.0,999,i
1527,AO,npopul999i,p0p100,2001,16945752.0,999,i
1528,CM,npopul999i,p0p100,2001,15928910.0,999,i
1529,ZW,npopul999i,p0p100,2001,11923914.0,999,i
1530,KM,npopul999i,p0p100,2001,555888.0,999,i
1531,RW,npopul999i,p0p100,2001,8231156.0,999,i
1532,NG,npopul999i,p0p100,2001,125394048.0,999,i
1533,TZ,npopul999i,p0p100,2001,33441856.0,999,i
1534,UG,npopul999i,p0p100,2001,24388968.0,999,i
1535,MR,npopul999i,p0p100,2001,2702400.0,999,i
1536,SC,sptinc992j,p90p100,2002,0.5244,992,j
1537,MU,sptinc992j,p90p100,2002,0.4578,992,j
1538,DZ,sptinc992j,p90p100,2002,0.4075,992,j
1539,TN,sptinc992j,p90p100,2002,0.475,992,j
1540,BW,sptinc992j,p90p100,2002,0.6958,992,j
1541,LY,sptinc992j,p90p100,2002,0.4493,992,j
1542,ZA,sptinc992j,p90p100,2002,0.5584,992,j
1543,GA,sptinc992j,p90p100,2002,0.5078,992,j
1544,EG,sptinc992j,p90p100,2002,0.4984,992,j
1545,MA,sptinc992j,p90p100,2002,0.5015,992,j
1546,ST,sptinc992j,p90p100,2002,0.3962,992,j
1547,GH,sptinc992j,p90p100,2002,0.4924,992,j
1548,ZM,sptinc992j,p90p100,2002,0.52,992,j
1549,GQ,sptinc992j,p90p100,2002,0.5096,992,j
1550,KE,sptinc992j,p90p100,2002,0.549,992,j
1551,AO,sptinc992j,p90p100,2002,0.5587,992,j
1552,CM,sptinc992j,p90p100,2002,0.5154,992,j
1553,ZW,sptinc992j,p90p100,2002,0.5554,992,j
1554,KM,sptinc992j,p90p100,2002,0.6327,992,j
1555,RW,sptinc992j,p90p100,2002,0.6106,992,j
1556,NG,sptinc992j,p90p100,2002,0.4629,992,j
1557,TZ,sptinc992j,p90p100,2002,0.4658,992,j
1558,UG,sptinc992j,p90p100,2002,0.5639,992,j
1559,MR,sptinc992j,p90p100,2002,0.481,992,j
1560,SC,anninc992i,p0p100,2002,198563.0,992,i
1561,MU,anninc992i,p0p100,2002,375136.1,992,i
1562,DZ,anninc992i,p0p100,2002,626404.3,992,i
1563,TN,anninc992i,p0p100,2002,9137.2,992,i
1564,BW,anninc992i,p0p100,2002,85615.9,992,i
1565,LY,anninc992i,p0p100,2002,18989.4,992,i
1566,ZA,anninc992i,p0p100,2002,104340.1,992,i
1567,GA,anninc992i,p0p100,2002,7828820.5,992,i
1568,EG,anninc992i,p0p100,2002,61712.2,992,i
1569,MA,anninc992i,p0p100,2002,32790.0,992,i
1570,ST,anninc992i,p0p100,2002,59170.3,992,i
1571,GH,anninc992i,p0p100,2002,11530.0,992,i
1572,ZM,anninc992i,p0p100,2002,20544.1,992,i
1573,GQ,anninc992i,p0p100,2002,8870151.0,992,i
1574,KE,anninc992i,p0p100,2002,270114.2,992,i
1575,AO,anninc992i,p0p100,2002,1499376.6,992,i
1576,CM,anninc992i,p0p100,2002,1402509.1,992,i
1577,ZW,anninc992i,p0p100,2002,4561.8,992,i
1578,KM,anninc992i,p0p100,2002,1133979.0,992,i
1579,RW,anninc992i,p0p100,2002,681966.8,992,i
1580,NG,anninc992i,p0p100,2002,1012947.5,992,i
1581,TZ,anninc992i,p0p100,2002,2730829.5,992,i
1582,UG,anninc992i,p0p100,2002,3909599.0,992,i
1583,MR,anninc992i,p0p100,2002,74289.4,992,i
1584,SC,agdpro992i,p0p100,2002,237725.5,992,i
1585,MU,agdpro992i,p0p100,2002,340340.8,992,i
1586,DZ,agdpro992i,p0p100,2002,692881.2,992,i
1587,TN,agdpro992i,p0p100,2002,11188.5,992,i
1588,BW,agdpro992i,p0p100,2002,113034.5,992,i
1589,LY,agdpro992i,p0p100,2002,19612.4,992,i
1590,ZA,agdpro992i,p0p100,2002,122429.1,992,i
1591,GA,agdpro992i,p0p100,2002,10053306.0,992,i
1592,EG,agdpro992i,p0p100,2002,64488.8,992,i
1593,MA,agdpro992i,p0p100,2002,34523.2,992,i
1594,ST,agdpro992i,p0p100,2002,64241.0,992,i
1595,GH,agdpro992i,p0p100,2002,12551.2,992,i
1596,ZM,agdpro992i,p0p100,2002,24798.2,992,i
1597,GQ,agdpro992i,p0p100,2002,10866814.0,992,i
1598,KE,agdpro992i,p0p100,2002,288692.5,992,i
1599,AO,agdpro992i,p0p100,2002,1835963.3,992,i
1600,CM,agdpro992i,p0p100,2002,1542890.0,992,i
1601,ZW,agdpro992i,p0p100,2002,4816.7,992,i
1602,KM,agdpro992i,p0p100,2002,1233888.5,992,i
1603,RW,agdpro992i,p0p100,2002,723837.6,992,i
1604,NG,agdpro992i,p0p100,2002,1079921.0,992,i
1605,TZ,agdpro992i,p0p100,2002,3282266.3,992,i
1606,UG,agdpro992i,p0p100,2002,4259968.5,992,i
1607,MR,agdpro992i,p0p100,2002,72732.3,992,i
1608,SC,npopul999i,p0p100,2002,84077.0,999,i
1609,MU,npopul999i,p0p100,2002,1201812.0,999,i
1610,DZ,npopul999i,p0p100,2002,31855108.0,999,i
1611,TN,npopul999i,p0p100,2002,9871251.0,999,i
1612,BW,npopul999i,p0p100,2002,1704642.0,999,i
1613,LY,npopul999i,p0p100,2002,5531089.0,999,i
1614,ZA,npopul999i,p0p100,2002,45456336.0,999,i
1615,GA,npopul999i,p0p100,2002,1288315.0,999,i
1616,EG,npopul999i,p0p100,2002,71485040.0,999,i
1617,MA,npopul999i,p0p100,2002,29454768.0,999,i
1618,ST,npopul999i,p0p100,2002,147447.0,999,i
1619,GH,npopul999i,p0p100,2002,20246380.0,999,i
1620,ZM,npopul999i,p0p100,2002,10971698.0,999,i
1621,GQ,npopul999i,p0p100,2002,658384.0,999,i
1622,KE,npopul999i,p0p100,2002,33751740.0,999,i
1623,AO,npopul999i,p0p100,2002,17519416.0,999,i
1624,CM,npopul999i,p0p100,2002,16357602.0,999,i
1625,ZW,npopul999i,p0p100,2002,11954290.0,999,i
1626,KM,npopul999i,p0p100,2002,569479.0,999,i
1627,RW,npopul999i,p0p100,2002,8427060.0,999,i
1628,NG,npopul999i,p0p100,2002,128596080.0,999,i
1629,TZ,npopul999i,p0p100,2002,34352788.0,999,i
1630,UG,npopul999i,p0p100,2002,25167256.0,999,i
1631,MR,npopul999i,p0p100,2002,2778099.0,999,i
1632,SC,sptinc992j,p50p90,2002,0.3536,992,j
1633,MU,sptinc992j,p50p90,2002,0.3901,992,j
1634,DZ,sptinc992j,p50p90,2002,0.4231,992,j
1635,TN,sptinc992j,p50p90,2002,0.3895,992,j
1636,BW,sptinc992j,p50p90,2002,0.2554,992,j
1637,LY,sptinc992j,p50p90,2002,0.3942,992,j
1638,ZA,sptinc992j,p50p90,2002,0.3405,992,j
1639,GA,sptinc992j,p50p90,2002,0.367,992,j
1640,EG,sptinc992j,p50p90,2002,0.3401,992,j
1641,MA,sptinc992j,p50p90,2002,0.3685,992,j
1642,ST,sptinc992j,p50p90,2002,0.434,992,j
1643,GH,sptinc992j,p50p90,2002,0.3797,992,j
1644,ZM,sptinc992j,p50p90,2002,0.3552,992,j
1645,GQ,sptinc992j,p50p90,2002,0.3706,992,j
1646,KE,sptinc992j,p50p90,2002,0.3407,992,j
1647,AO,sptinc992j,p50p90,2002,0.3422,992,j
1648,CM,sptinc992j,p50p90,2002,0.3616,992,j
1649,ZW,sptinc992j,p50p90,2002,0.3382,992,j
1650,KM,sptinc992j,p50p90,2002,0.2827,992,j
1651,RW,sptinc992j,p50p90,2002,0.2926,992,j
1652,NG,sptinc992j,p50p90,2002,0.404,992,j
1653,TZ,sptinc992j,p50p90,2002,0.3914,992,j
1654,UG,sptinc992j,p50p90,2002,0.3232,992,j
1655,MR,sptinc992j,p50p90,2002,0.383,992,j
1656,SC,anninc992i,p0p100,2002,198563.0,992,i
1657,MU,anninc992i,p0p100,2002,375136.1,992,i
1658,DZ,anninc992i,p0p100,2002,626404.3,992,i
1659,TN,anninc992i,p0p100,2002,9137.2,992,i
1660,BW,anninc992i,p0p100,2002,85615.9,992,i
1661,LY,anninc992i,p0p100,2002,18989.4,992,i
1662,ZA,anninc992i,p0p100,2002,104340.1,992,i
1663,GA,anninc992i,p0p100,2002,7828820.5,992,i
1664,EG,anninc992i,p0p100,2002,61712.2,992,i
1665,MA,anninc992i,p0p100,2002,32790.0,992,i
1666,ST,anninc992i,p0p100,2002,59170.3,992,i
1667,GH,anninc992i,p0p100,2002,11530.0,992,i
1668,ZM,anninc992i,p0p100,2002,20544.1,992,i
1669,GQ,anninc992i,p0p100,2002,8870151.0,992,i
1670,KE,anninc992i,p0p100,2002,270114.2,992,i
1671,AO,anninc992i,p0p100,2002,1499376.6,992,i
1672,CM,anninc992i,p0p100,2002,1402509.1,992,i
1673,ZW,anninc992i,p0p100,2002,4561.8,992,i
1674,KM,anninc992i,p0p100,2002,1133979.0,992,i
1675,RW,anninc992i,p0p100,2002,681966.8,992,i
1676,NG,anninc992i,p0p100,2002,1012947.5,992,i
1677,TZ,anninc992i,p0p100,2002,2730829.5,992,i
1678,UG,anninc992i,p0p100,2002,3909599.0,992,i
1679,MR,anninc992i,p0p100,2002,74289.4,992,i
1680,SC,agdpro992i,p0p100,2002,237725.5,992,i
1681,MU,agdpro992i,p0p100,2002,340340.8,992,i
1682,DZ,agdpro992i,p0p100,2002,692881.2,992,i
1683,TN,agdpro992i,p0p100,2002,11188.5,992,i
1684,BW,agdpro992i,p0p100,2002,113034.5,992,i
1685,LY,agdpro992i,p0p100,2002,19612.4,992,i
1686,ZA,agdpro992i,p0p100,2002,122429.1,992,i
1687,GA,agdpro992i,p0p100,2002,10053306.0,992,i
1688,EG,agdpro992i,p0p100,2002,64488.8,992,i
1689,MA,agdpro992i,p0p100,2002,34523.2,992,i
1690,ST,agdpro992i,p0p100,2002,64241.0,992,i
1691,GH,agdpro992i,p0p100,2002,12551.2,992,i
1692,ZM,agdpro992i,p0p100,2002,24798.2,992,i
1693,GQ,agdpro992i,p0p100,2002,10866814.0,992,i
1694,KE,agdpro992i,p0p100,2002,288692.5,992,i
1695,AO,agdpro992i,p0p100,2002,1835963.3,992,i
1696,CM,agdpro992i,p0p100,2002,1542890.0,992,i
1697,ZW,agdpro992i,p0p100,2002,4816.7,992,i
1698,KM,agdpro992i,p0p100,2002,1233888.5,992,i
1699,RW,agdpro992i,p0p100,2002,723837.6,992,i
1700,NG,agdpro992i,p0p100,2002,1079921.0,992,i
1701,TZ,agdpro992i,p0p100,2002,3282266.3,992,i
1702,UG,agdpro992i,p0p100,2002,4259968.5,992,i
1703,MR,agdpro992i,p0p100,2002,72732.3,992,i
1704,SC,npopul999i,p0p100,2002,84077.0,999,i
1705,MU,npopul999i,p0p100,2002,1201812.0,999,i
1706,DZ,npopul999i,p0p100,2002,31855108.0,999,i
1707,TN,npopul999i,p0p100,2002,9871251.0,999,i
1708,BW,npopul999i,p0p100,2002,1704642.0,999,i
1709,LY,npopul999i,p0p100,2002,5531089.0,999,i
1710,ZA,npopul999i,p0p100,2002,45456336.0,999,i
1711,GA,npopul999i,p0p100,2002,1288315.0,999,i
1712,EG,npopul999i,p0p100,2002,71485040.0,999,i
1713,MA,npopul999i,p0p100,2002,29454768.0,999,i
1714,ST,npopul999i,p0p100,2002,147447.0,999,i
1715,GH,npopul999i,p0p100,2002,20246380.0,999,i
1716,ZM,npopul999i,p0p100,2002,10971698.0,999,i
1717,GQ,npopul999i,p0p100,2002,658384.0,999,i
1718,KE,npopul999i,p0p100,2002,33751740.0,999,i
1719,AO,npopul999i,p0p100,2002,17519416.0,999,i
1720,CM,npopul999i,p0p100,2002,16357602.0,999,i
1721,ZW,npopul999i,p0p100,2002,11954290.0,999,i
1722,KM,npopul999i,p0p100,2002,569479.0,999,i
1723,RW,npopul999i,p0p100,2002,8427060.0,999,i
1724,NG,npopul999i,p0p100,2002,128596080.0,999,i
1725,TZ,npopul999i,p0p100,2002,34352788.0,999,i
1726,UG,npopul999i,p0p100,2002,25167256.0,999,i
1727,MR,npopul999i,p0p100,2002,2778099.0,999,i
1728,SC,sptinc992j,p0p50,2002,0.122,992,j
1729,MU,sptinc992j,p0p50,2002,0.152,992,j
1730,DZ,sptinc992j,p0p50,2002,0.1694,992,j
1731,TN,sptinc992j,p0p50,2002,0.1355,992,j
1732,BW,sptinc992j,p0p50,2002,0.0488,992,j
1733,LY,sptinc992j,p0p50,2002,0.1565,992,j
1734,ZA,sptinc992j,p0p50,2002,0.1012,992,j
1735,GA,sptinc992j,p0p50,2002,0.1251,992,j
1736,EG,sptinc992j,p0p50,2002,0.1615,992,j
1737,MA,sptinc992j,p0p50,2002,0.13,992,j
1738,ST,sptinc992j,p0p50,2002,0.1697,992,j
1739,GH,sptinc992j,p0p50,2002,0.1279,992,j
1740,ZM,sptinc992j,p0p50,2002,0.1248,992,j
1741,GQ,sptinc992j,p0p50,2002,0.1198,992,j
1742,KE,sptinc992j,p0p50,2002,0.1102,992,j
1743,AO,sptinc992j,p0p50,2002,0.0992,992,j
1744,CM,sptinc992j,p0p50,2002,0.123,992,j
1745,ZW,sptinc992j,p0p50,2002,0.1064,992,j
1746,KM,sptinc992j,p0p50,2002,0.0846,992,j
1747,RW,sptinc992j,p0p50,2002,0.0968,992,j
1748,NG,sptinc992j,p0p50,2002,0.133,992,j
1749,TZ,sptinc992j,p0p50,2002,0.1427,992,j
1750,UG,sptinc992j,p0p50,2002,0.1129,992,j
1751,MR,sptinc992j,p0p50,2002,0.136,992,j
1752,SC,anninc992i,p0p100,2002,198563.0,992,i
1753,MU,anninc992i,p0p100,2002,375136.1,992,i
1754,DZ,anninc992i,p0p100,2002,626404.3,992,i
1755,TN,anninc992i,p0p100,2002,9137.2,992,i
1756,BW,anninc992i,p0p100,2002,85615.9,992,i
1757,LY,anninc992i,p0p100,2002,18989.4,992,i
1758,ZA,anninc992i,p0p100,2002,104340.1,992,i
1759,GA,anninc992i,p0p100,2002,7828820.5,992,i
1760,EG,anninc992i,p0p100,2002,61712.2,992,i
1761,MA,anninc992i,p0p100,2002,32790.0,992,i
1762,ST,anninc992i,p0p100,2002,59170.3,992,i
1763,GH,anninc992i,p0p100,2002,11530.0,992,i
1764,ZM,anninc992i,p0p100,2002,20544.1,992,i
1765,GQ,anninc992i,p0p100,2002,8870151.0,992,i
1766,KE,anninc992i,p0p100,2002,270114.2,992,i
1767,AO,anninc992i,p0p100,2002,1499376.6,992,i
1768,CM,anninc992i,p0p100,2002,1402509.1,992,i
1769,ZW,anninc992i,p0p100,2002,4561.8,992,i
1770,KM,anninc992i,p0p100,2002,1133979.0,992,i
1771,RW,anninc992i,p0p100,2002,681966.8,992,i
1772,NG,anninc992i,p0p100,2002,1012947.5,992,i
1773,TZ,anninc992i,p0p100,2002,2730829.5,992,i
1774,UG,anninc992i,p0p100,2002,3909599.0,992,i
1775,MR,anninc992i,p0p100,2002,74289.4,992,i
1776,SC,agdpro992i,p0p100,2002,237725.5,992,i
1777,MU,agdpro992i,p0p100,2002,340340.8,992,i
1778,DZ,agdpro992i,p0p100,2002,692881.2,992,i
1779,TN,agdpro992i,p0p100,2002,11188.5,992,i
1780,BW,agdpro992i,p0p100,2002,113034.5,992,i
1781,LY,agdpro992i,p0p100,2002,19612.4,992,i
1782,ZA,agdpro992i,p0p100,2002,122429.1,992,i
1783,GA,agdpro992i,p0p100,2002,10053306.0,992,i
1784,EG,agdpro992i,p0p100,2002,64488.8,992,i
1785,MA,agdpro992i,p0p100,2002,34523.2,992,i
1786,ST,agdpro992i,p0p100,2002,64241.0,992,i
1787,GH,agdpro992i,p0p100,2002,12551.2,992,i
1788,ZM,agdpro992i,p0p100,2002,24798.2,992,i
1789,GQ,agdpro992i,p0p100,2002,10866814.0,992,i
1790,KE,agdpro992i,p0p100,2002,288692.5,992,i
1791,AO,agdpro992i,p0p100,2002,1835963.3,992,i
1792,CM,agdpro992i,p0p100,2002,1542890.0,992,i
1793,ZW,agdpro992i,p0p100,2002,4816.7,992,i
1794,KM,agdpro992i,p0p100,2002,1233888.5,992,i
1795,RW,agdpro992i,p0p100,2002,723837.6,992,i
1796,NG,agdpro992i,p0p100,2002,1079921.0,992,i
1797,TZ,agdpro992i,p0p100,2002,3282266.3,992,i
1798,UG,agdpro992i,p0p100,2002,4259968.5,992,i
1799,MR,agdpro992i,p0p100,2002,72732.3,992,i
1800,SC,npopul999i,p0p100,2002,84077.0,999,i
1801,MU,npopul999i,p0p100,2002,1201812.0,999,i
1802,DZ,npopul999i,p0p100,2002,31855108.0,999,i
1803,TN,npopul999i,p0p100,2002,9871251.0,999,i
1804,BW,npopul999i,p0p100,2002,1704642.0,999,i
1805,LY,npopul999i,p0p100,2002,5531089.0,999,i
1806,ZA,npopul999i,p0p100,2002,45456336.0,999,i
1807,GA,npopul999i,p0p100,2002,1288315.0,999,i
1808,EG,npopul999i,p0p100,2002,71485040.0,999,i
1809,MA,npopul999i,p0p100,2002,29454768.0,999,i
1810,ST,npopul999i,p0p100,2002,147447.0,999,i
1811,GH,npopul999i,p0p100,2002,20246380.0,999,i
1812,ZM,npopul999i,p0p100,2002,10971698.0,999,i
1813,GQ,npopul999i,p0p100,2002,658384.0,999,i
1814,KE,npopul999i,p0p100,2002,33751740.0,999,i
1815,AO,npopul999i,p0p100,2002,17519416.0,999,i
1816,CM,npopul999i,p0p100,2002,16357602.0,999,i
1817,ZW,npopul999i,p0p100,2002,11954290.0,999,i
1818,KM,npopul999i,p0p100,2002,569479.0,999,i
1819,RW,npopul999i,p0p100,2002,8427060.0,999,i
1820,NG,npopul999i,p0p100,2002,128596080.0,999,i
1821,TZ,npopul999i,p0p100,2002,34352788.0,999,i
1822,UG,npopul999i,p0p100,2002,25167256.0,999,i
1823,MR,npopul999i,p0p100,2002,2778099.0,999,i
1824,SC,sptinc992j,p99p100,2002,0.2156,992,j
1825,MU,sptinc992j,p99p100,2002,0.1374,992,j
1826,DZ,sptinc992j,p99p100,2002,0.11,992,j
1827,TN,sptinc992j,p99p100,2002,0.147,992,j
1828,BW,sptinc992j,p99p100,2002,0.2788,992,j
1829,LY,sptinc992j,p99p100,2002,0.1366,992,j
1830,ZA,sptinc992j,p99p100,2002,0.169,992,j
1831,GA,sptinc992j,p99p100,2002,0.1714,992,j
1832,EG,sptinc992j,p99p100,2002,0.1833,992,j
1833,MA,sptinc992j,p99p100,2002,0.1634,992,j
1834,ST,sptinc992j,p99p100,2002,0.0909,992,j
1835,GH,sptinc992j,p99p100,2002,0.154,992,j
1836,ZM,sptinc992j,p99p100,2002,0.1961,992,j
1837,GQ,sptinc992j,p99p100,2002,0.1643,992,j
1838,KE,sptinc992j,p99p100,2002,0.2056,992,j
1839,AO,sptinc992j,p99p100,2002,0.2032,992,j
1840,CM,sptinc992j,p99p100,2002,0.1857,992,j
1841,ZW,sptinc992j,p99p100,2002,0.2166,992,j
1842,KM,sptinc992j,p99p100,2002,0.2641,992,j
1843,RW,sptinc992j,p99p100,2002,0.2528,992,j
1844,NG,sptinc992j,p99p100,2002,0.1337,992,j
1845,TZ,sptinc992j,p99p100,2002,0.1367,992,j
1846,UG,sptinc992j,p99p100,2002,0.2266,992,j
1847,MR,sptinc992j,p99p100,2002,0.1393,992,j
1848,SC,anninc992i,p0p100,2002,198563.0,992,i
1849,MU,anninc992i,p0p100,2002,375136.1,992,i
1850,DZ,anninc992i,p0p100,2002,626404.3,992,i
1851,TN,anninc992i,p0p100,2002,9137.2,992,i
1852,BW,anninc992i,p0p100,2002,85615.9,992,i
1853,LY,anninc992i,p0p100,2002,18989.4,992,i
1854,ZA,anninc992i,p0p100,2002,104340.1,992,i
1855,GA,anninc992i,p0p100,2002,7828820.5,992,i
1856,EG,anninc992i,p0p100,2002,61712.2,992,i
1857,MA,anninc992i,p0p100,2002,32790.0,992,i
1858,ST,anninc992i,p0p100,2002,59170.3,992,i
1859,GH,anninc992i,p0p100,2002,11530.0,992,i
1860,ZM,anninc992i,p0p100,2002,20544.1,992,i
1861,GQ,anninc992i,p0p100,2002,8870151.0,992,i
1862,KE,anninc992i,p0p100,2002,270114.2,992,i
1863,AO,anninc992i,p0p100,2002,1499376.6,992,i
1864,CM,anninc992i,p0p100,2002,1402509.1,992,i
1865,ZW,anninc992i,p0p100,2002,4561.8,992,i
1866,KM,anninc992i,p0p100,2002,1133979.0,992,i
1867,RW,anninc992i,p0p100,2002,681966.8,992,i
1868,NG,anninc992i,p0p100,2002,1012947.5,992,i
1869,TZ,anninc992i,p0p100,2002,2730829.5,992,i
1870,UG,anninc992i,p0p100,2002,3909599.0,992,i
1871,MR,anninc992i,p0p100,2002,74289.4,992,i
1872,SC,agdpro992i,p0p100,2002,237725.5,992,i
1873,MU,agdpro992i,p0p100,2002,340340.8,992,i
1874,DZ,agdpro992i,p0p100,2002,692881.2,992,i
1875,TN,agdpro992i,p0p100,2002,11188.5,992,i
1876,BW,agdpro992i,p0p100,2002,113034.5,992,i
1877,LY,agdpro992i,p0p100,2002,19612.4,992,i
1878,ZA,agdpro992i,p0p100,2002,122429.1,992,i
1879,GA,agdpro992i,p0p100,2002,10053306.0,992,i
1880,EG,agdpro992i,p0p100,2002,64488.8,992,i
1881,MA,agdpro992i,p0p100,2002,34523.2,992,i
1882,ST,agdpro992i,p0p100,2002,64241.0,992,i
1883,GH,agdpro992i,p0p100,2002,12551.2,992,i
1884,ZM,agdpro992i,p0p100,2002,24798.2,992,i
1885,GQ,agdpro992i,p0p100,2002,10866814.0,992,i
1886,KE,agdpro992i,p0p100,2002,288692.5,992,i
1887,AO,agdpro992i,p0p100,2002,1835963.3,992,i
1888,CM,agdpro992i,p0p100,2002,1542890.0,992,i
1889,ZW,agdpro992i,p0p100,2002,4816.7,992,i
1890,KM,agdpro992i,p0p100,2002,1233888.5,992,i
1891,RW,agdpro992i,p0p100,2002,723837.6,992,i
1892,NG,agdpro992i,p0p100,2002,1079921.0,992,i
1893,TZ,agdpro992i,p0p100,2002,3282266.3,992,i
1894,UG,agdpro992i,p0p100,2002,4259968.5,992,i
1895,MR,agdpro992i,p0p100,2002,72732.3,992,i
1896,SC,npopul999i,p0p100,2002,84077.0,999,i
1897,MU,npopul999i,p0p100,2002,1201812.0,999,i
1898,DZ,npopul999i,p0p100,2002,31855108.0,999,i
1899,TN,npopul999i,p0p100,2002,9871251.0,999,i
1900,BW,npopul999i,p0p100,2002,1704642.0,999,i
1901,LY,npopul999i,p0p100,2002,5531089.0,999,i
1902,ZA,npopul999i,p0p100,2002,45456336.0,999,i
1903,GA,npopul999i,p0p100,2002,1288315.0,999,i
1904,EG,npopul999i,p0p100,2002,71485040.0,999,i
1905,MA,npopul999i,p0p100,2002,29454768.0,999,i
1906,ST,npopul999i,p0p100,2002,147447.0,999,i
1907,GH,npopul999i,p0p100,2002,20246380.0,999,i
1908,ZM,npopul999i,p0p100,2002,10971698.0,999,i
1909,GQ,npopul999i,p0p100,2002,658384.0,999,i
1910,KE,npopul999i,p0p100,2002,33751740.0,999,i
1911,AO,npopul999i,p0p100,2002,17519416.0,999,i
1912,CM,npopul999i,p0p100,2002,16357602.0,999,i
1913,ZW,npopul999i,p0p100,2002,11954290.0,999,i
1914,KM,npopul999i,p0p100,2002,569479.0,999,i
1915,RW,npopul999i,p0p100,2002,8427060.0,999,i
1916,NG,npopul999i,p0p100,2002,128596080.0,999,i
1917,TZ,npopul999i,p0p100,2002,34352788.0,999,i
1918,UG,npopul999i,p0p100,2002,25167256.0,999,i
1919,MR,npopul999i,p0p100,2002,2778099.0,999,i
1920,SC,sptinc992j,p90p100,2003,0.5235,992,j
1921,MU,sptinc992j,p90p100,2003,0.4578,992,j
1922,DZ,sptinc992j,p90p100,2003,0.4045,992,j
1923,TN,sptinc992j,p90p100,2003,0.4685,992,j
1924,BW,sptinc992j,p90p100,2003,0.6926,992,j
1925,LY,sptinc992j,p90p100,2003,0.4476,992,j
1926,ZA,sptinc992j,p90p100,2003,0.5708,992,j
1927,GA,sptinc992j,p90p100,2003,0.5078,992,j
1928,EG,sptinc992j,p90p100,2003,0.4947,992,j
1929,MA,sptinc992j,p90p100,2003,0.5039,992,j
1930,ST,sptinc992j,p90p100,2003,0.3959,992,j
1931,GH,sptinc992j,p90p100,2003,0.4944,992,j
1932,ZM,sptinc992j,p90p100,2003,0.5625,992,j
1933,GQ,sptinc992j,p90p100,2003,0.5065,992,j
1934,KE,sptinc992j,p90p100,2003,0.5497,992,j
1935,AO,sptinc992j,p90p100,2003,0.5478,992,j
1936,CM,sptinc992j,p90p100,2003,0.513,992,j
1937,ZW,sptinc992j,p90p100,2003,0.5507,992,j
1938,KM,sptinc992j,p90p100,2003,0.6511,992,j
1939,RW,sptinc992j,p90p100,2003,0.6166,992,j
1940,NG,sptinc992j,p90p100,2003,0.4624,992,j
1941,TZ,sptinc992j,p90p100,2003,0.4717,992,j
1942,UG,sptinc992j,p90p100,2003,0.5511,992,j
1943,MR,sptinc992j,p90p100,2003,0.4933,992,j
1944,SC,anninc992i,p0p100,2003,185942.7,992,i
